height,weight
67.91316,121.3794
70.85159,155.4236
67.98518,122.4877
69.7812,146.0231
70.20824,136.6606
67.82525,120.6637
68.77095,153.9969
67.95765,125.4817
70.13397,138.0896
69.21534,133.6759
69.08936,140.3997
68.98601,128.4208
67.83192,129.6701
65.11417,112.9919
67.69633,129.9412
68.72736,124.143
66.94058,121.4461
67.73971,132.0791
71.87173,146.8516
72.21224,144.4488
67.14891,132.7812
67.06884,123.9572
67.11847,123.4971
67.09562,129.5261
67.13382,139.0221
65.60339,109.572
69.98058,122.1659
68.89055,139.3242
66.7071,104.6225
66.23692,122.5351
67.57232,145.2218
65.56181,116.5971
69.37609,128.0026
67.07739,120.9513
64.99896,121.0243
69.32304,142.2131
66.61994,120.0592
70.30878,148.238
66.10137,103.381
70.41426,133.9713
69.05205,140.8625
66.84304,113.6315
70.78792,139.6307
71.11437,137.9506
64.93386,96.67888
68.97897,121.0893
67.78179,129.0761
67.38724,124.5322
64.80236,97.79781
67.85106,131.9627
69.54205,135.2309
65.9605,126.6596
66.9256,136.9907
68.39004,118.9528
66.99923,133.9106
72.1822,134.0295
66.2195,106.072
67.40266,125.4416
70.85949,146.443
69.0924,132.2348
69.22881,125.0318
67.85165,122.8117
65.19866,114.6411
71.75047,139.379
68.90702,134.2212
67.3778,114.9383
66.26707,100.585
66.8777,132.8097
69.26533,146.1078
68.62967,125.1725
67.54927,135.4559
70.60672,124.7653
67.36778,117.442
68.34907,118.027
65.97339,115.6794
66.34329,135.2088
65.16199,110.9849
67.3919,137.8311
70.63372,138.5337
72.50636,143.4605
70.60879,147.0102
71.68575,136.6572
67.70295,110.3234
68.98154,147.9151
68.60319,137.7396
68.43401,119.8631
67.88895,121.1382
66.20062,122.2395
68.68338,137.2761
65.7078,116.2137
68.58695,138.1849
69.1966,139.0328
69.64591,135.8083
68.43965,121.7398
68.09479,129.3895
67.9316,127.1332
65.30411,119.1556
70.74685,149.2883
69.87863,141.4678
68.02248,139.3765
71.94325,146.1599
65.63379,111.9369
67.48898,125.501
70.77193,133.9877
71.9948,147.5977
66.99899,128.2102
64.05944,115.5782
67.60582,126.1659
70.89547,132.2301
66.53761,122.2484
69.96042,126.2582
66.50314,130.9561
66.21527,125.8998
67.10296,113.8506
66.0497,118.9106
69.7416,135.4599
69.75841,122.1663
66.6625,120.4223
70.28687,133.9221
67.47996,129.589
70.18308,137.2733
68.2267,139.9412
69.74567,113.057
67.55321,119.2307
70.95278,154.5036
68.81971,121.4659
67.15306,133.1964
69.8028,155.9683
68.44672,134.0838
68.71931,130.8788
64.92458,130.1598
69.45353,117.3488
69.12887,130.5782
68.08728,115.4819
69.53845,131.9771
70.48654,127.2451
67.68374,122.9456
68.26418,137.6226
65.2471,104.3321
66.62497,125.5671
71.49612,138.8885
70.7374,143.0558
69.01429,132.3267
66.23465,146.7267
66.6972,121.9527
67.8839,142.7609
66.08879,129.5734
67.06521,104.9855
68.23808,145.3389
66.40671,136.6209
63.99731,102.6267
69.9798,132.5518
66.0167,117.703
66.72202,124.8745
67.5943,133.0013
66.48676,128.8555
68.08386,129.7618
67.97247,102.2394
69.14144,124.4207
66.91104,125.0535
67.93096,118.3885
68.53891,134.0518
66.18589,138.4375
67.74021,121.2672
69.6539,138.9897
72.27532,154.9474
66.9188,143.6876
66.50503,119.4857
67.39105,106.465
70.98541,132.011
66.88341,120.6493
66.3163,132.2198
68.09175,128.9185
64.25367,126.0578
67.96958,126.7309
69.20004,128.2344
68.81199,109.4734
67.12107,119.7528
65.61804,129.5947
71.28885,132.8358
67.00484,120.302
69.04887,132.7148
67.49384,113.4681
68.12704,142.6738
69.5193,137.5583
70.1527,159.2435
65.74844,118.1262
66.91915,110.2502
69.73748,145.8184
67.87445,129.3543
69.35841,134.6133
69.27737,111.6005
69.0289,129.4355
66.56488,135.5664
69.97351,134.1099
67.47195,143.9362
67.37485,134.7795
67.32353,117.6173
71.85087,149.4641
70.27036,133.2441
66.63756,135.3268
65.16431,128.951
68.71714,130.7432
70.10322,124.931
70.8099,140.7936
66.7301,124.653
67.20175,121.1701
64.69195,116.3957
69.14091,141.8583
67.98874,146.0239
68.84447,135.5874
65.98502,133.4505
67.76799,139.2827
66.1189,130.9344
66.22803,117.0998
66.55073,137.5442
71.13818,125.2209
68.57715,126.5512
68.4523,115.3808
68.89435,149.0303
66.44468,128.4753
68.12168,103.4226
66.51077,127.8756
66.99923,133.2951
67.99548,104.9198
66.12768,124.4191
65.79107,129.8116
69.89743,132.8384
71.18881,145.0456
67.1894,124.9457
67.10007,127.4093
66.71594,114.609
65.60368,117.7954
66.83722,121.0509
65.53063,116.6307
67.06595,129.959
69.98023,135.4338
69.03316,134.1379
67.91794,117.0118
67.55287,121.7881
68.00018,124.093
66.55121,121.9317
64.94173,98.26427
68.94252,122.5949
64.42714,122.3703
66.79185,133.5896
67.36436,140.8901
65.94361,116.2995
68.42678,143.1792
66.81603,120.3352
67.12352,139.5505
69.28785,132.6007
64.45765,114.6963
68.4357,102.342
67.49569,139.7088
66.94988,121.3932
66.94272,121.8755
70.68998,149.3115
71.11972,130.0384
68.91398,133.9166
66.77064,108.8598
68.82431,135.5828
67.49232,125.4319
67.18757,130.2934
69.34904,151.0629
67.35534,131.0543
70.87591,153.1772
72.83685,155.3977
68.29555,135.3666
69.36726,118.9293
70.66018,142.7478
67.24822,121.8022
69.81058,119.4349
68.07784,112.9545
65.25058,127.0436
67.95083,135.7588
66.91607,120.8614
70.48029,146.3542
71.4743,152.8868
68.20301,122.2456
67.33136,126.6475
68.41418,136.993
67.47092,119.7091
67.53521,146.869
66.15165,127.648
71.50733,147.7946
69.62426,130.4148
65.50846,146.5505
65.10427,113.6349
71.11525,142.3554
68.98332,130.488
70.30764,124.4065
68.59531,128.7746
67.13869,130.7992
66.22857,117.7639
70.74579,137.4108
69.43223,106.3676
67.50342,116.6803
73.19305,144.5579
69.30321,137.4465
64.65223,129.7684
63.12846,115.988
67.9873,124.5609
68.84082,117.168
69.25165,137.7726
67.47471,102.7244
70.80139,131.9536
64.72317,116.8801
68.17144,124.9338
67.07004,106.2097
67.06151,120.7166
67.08757,129.2199
64.91373,101.2648
70.23488,131.4445
62.681,113.2199
68.9727,121.9887
68.65961,126.7685
64.87969,117.6116
68.75229,126.7573
68.47651,117.658
66.4104,125.4014
66.27955,131.2398
71.71415,134.3653
64.96461,110.8094
67.87229,129.1417
64.36556,122.4675
66.00548,106.1651
67.6326,123.7498
69.2076,143.3931
68.85894,135.317
68.36499,137.2321
65.98386,127.2356
67.87381,126.972
64.87568,112.136
67.35514,119.3197
66.60132,117.6958
67.34009,123.8478
69.79407,141.3766
70.88524,131.3128
69.4698,115.1695
68.25933,117.6366
69.31111,136.4983
70.10402,144.5009
65.88697,128.0762
65.11882,136.7334
66.99443,125.0889
68.08467,120.0023
67.64774,133.374
66.512,124.0973
65.72799,129.9118
64.18042,105.3415
69.24294,128.4726
65.88089,108.9088
65.83018,129.2681
67.22047,133.3136
70.19469,134.5963
69.6456,133.6615
68.12343,126.8031
67.13235,120.2113
65.5871,126.7083
67.08745,124.9637
68.50215,124.2763
69.43534,137.473
68.92362,133.4767
69.23452,141.8186
68.7819,128.8125
68.75545,141.6232
67.34376,137.8448
68.56368,122.4036
68.73375,118.3051
67.79481,109.7919
68.03206,126.3614
68.94909,123.1888
67.79965,139.2002
71.44618,140.358
65.22879,121.375
66.34021,108.1274
65.02676,126.9126
69.94454,133.8068
69.39088,130.6716
67.52815,128.1553
66.18181,127.6085
68.82472,122.0827
68.14026,121.2805
66.88065,124.1543
65.74615,134.7717
68.15533,155.6542
67.40071,121.1187
70.18447,147.8926
67.71304,142.4622
70.73882,133.249
68.53894,133.6246
67.38496,120.1224
67.01919,134.5043
64.77536,113.5556
71.46669,132.9282
67.14211,119.5467
68.27967,116.0866
64.80108,119.4034
68.91253,131.5965
64.73308,112.2606
70.95923,130.441
67.89296,119.2523
67.88128,91.79628
71.06775,136.8046
67.60299,124.9038
68.47642,126.7582
64.9103,126.3234
67.45198,109.1739
65.23174,129.8998
68.97424,131.1916
68.68962,116.8921
64.46167,135.8058
68.73577,124.2237
63.94658,121.0392
72.80628,150.9784
66.73552,113.0404
72.33195,143.5202
69.55926,138.0278
69.31483,136.4644
68.01929,117.1931
69.1044,140.5917
69.52894,128.6671
68.24513,128.9407
67.7864,142.7435
72.54256,140.8276
65.92413,125.8118
67.43431,133.5765
68.84978,131.2561
64.2879,112.1385
68.97304,142.8808
69.69668,141.0015
70.86867,126.5751
67.25447,117.0512
66.00157,138.16
68.09397,135.3716
65.70055,121.1912
64.42169,119.2322
67.72393,134.167
70.31743,149.3078
69.08954,128.0095
66.49457,123.5179
66.6555,136.0645
68.44046,124.5933
67.44534,123.8531
67.15108,122.4038
65.68185,126.536
72.50619,141.3209
69.77502,125.1068
69.2064,124.3249
71.29182,148.3832
68.08026,131.0779
70.09987,135.2847
65.7149,125.2941
64.61585,131.0972
71.14304,147.1355
68.97438,122.827
68.67573,115.6268
66.77301,106.1557
68.46553,130.0139
70.72749,132.8116
69.20954,128.4521
68.24827,109.1823
72.73727,144.2981
69.4086,130.0152
68.63056,140.2105
67.73043,122.5769
68.93137,148.7762
64.00018,128.5779
69.78513,141.3982
67.068,120.3728
70.22362,130.9476
64.94018,121.7107
66.76526,113.7805
67.24388,126.8469
67.86367,114.9246
67.65907,128.573
67.90679,111.664
67.67419,133.0796
68.6264,126.1881
66.91954,121.0967
67.50893,112.6096
68.5144,128.0894
70.6607,132.6907
69.38429,112.8169
69.69959,138.8638
66.68227,105.1667
68.41582,127.8615
65.42178,112.1659
68.374,116.9901
67.53769,131.7825
68.22696,134.011
65.65274,108.267
69.80663,131.1705
69.57154,126.382
68.20629,130.9008
69.32415,118.631
68.01799,131.4676
66.9114,137.1524
67.69868,116.819
66.65775,134.1269
70.01457,121.0093
68.34103,121.3014
65.66178,113.5902
65.41398,116.7348
69.87248,147.2908
67.99831,137.4861
70.60592,135.8761
65.88659,127.421
68.9313,112.5828
68.03254,152.3259
67.97639,122.7008
69.12451,133.6843
65.29383,126.8247
68.83466,131.4672
72.15628,148.6441
71.4988,144.147
70.23437,138.4311
69.7819,117.0658
64.05937,107.2392
66.67797,128.4131
69.22852,144.2813
66.77216,124.2843
64.81088,111.9485
66.17897,123.5842
65.68487,124.5331
69.46167,129.6969
65.29563,113.4145
68.57638,125.1795
70.06553,139.9915
63.79264,116.3877
67.25415,126.2261
64.45811,125.6963
70.95676,152.5077
68.19966,125.8263
68.49757,128.567
67.88848,107.7735
67.59691,110.7002
67.88765,130.1885
68.16156,131.5248
71.49304,128.6835
67.46642,124.2242
71.03861,147.6293
64.50036,126.8106
67.43166,138.2801
64.54045,112.5734
62.61388,127.7046
67.76707,114.1675
66.77894,116.5019
71.03993,114.2464
67.47219,135.7524
68.87325,146.9941
67.74181,124.6148
68.17814,130.9026
66.51309,108.3641
67.35558,112.0268
66.68778,127.995
70.41131,149.8413
70.301,122.6477
68.78738,111.3942
65.79474,118.1206
67.97818,130.5677
69.08754,132.1762
66.98357,120.0619
72.13467,142.804
66.39828,123.0735
64.23356,105.3489
66.31378,128.1986
67.1506,135.9691
68.39674,126.1915
68.33766,135.9751
66.7244,124.9279
72.36275,141.3837
70.40075,138.2906
68.95099,122.0958
68.51138,131.3701
67.68132,122.2843
66.4238,111.2181
69.27087,136.2203
69.49404,125.5505
66.95564,137.1765
68.21237,120.1281
68.33747,119.7698
66.47424,119.564
67.65305,110.9933
66.77406,135.7989
68.43434,126.9071
67.50559,119.6817
65.27864,119.5169
67.33816,125.2068
67.39014,119.9727
65.69314,105.1192
69.7738,114.8563
65.37204,125.3946
64.78017,116.4003
68.43761,102.8575
67.23829,132.4897
68.66291,110.1892
67.68617,132.6457
69.14033,131.7311
68.32635,125.2183
68.55351,119.5254
66.08783,128.0748
69.65638,131.1921
70.83591,137.3996
69.42469,137.1312
70.42525,121.7662
70.00296,111.9376
69.63445,137.2601
68.93421,113.9161
64.30312,99.33579
64.65079,128.6303
69.49148,121.6419
66.91173,146.0408
66.35575,107.5936
70.70383,147.9488
68.5151,124.2807
67.83249,114.4112
65.82766,117.92
67.79983,120.5562
67.70414,129.5662
68.7096,143.9246
68.43776,150.6044
67.80361,134.8236
69.35468,129.8923
67.07846,114.7138
69.48892,119.1983
67.72934,124.2418
67.7996,130.667
65.74804,114.0431
68.56413,112.2504
70.02573,158.5864
69.85473,141.3991
65.35643,115.5945
66.95769,128.7377
67.6667,131.5778
67.46209,139.6833
69.52012,132.428
68.17208,126.3151
69.05494,128.4013
68.69432,127.4449
68.53018,125.2053
67.63342,141.9706
70.49535,141.461
64.42244,131.5245
67.73998,130.4849
69.39883,144.6262
69.69323,139.8444
66.06759,137.8167
71.72566,119.2446
68.54145,146.4722
69.82714,132.2253
70.18064,120.8334
66.60248,105.694
68.79987,141.3204
69.72695,119.3308
70.9491,131.2845
70.97369,129.0189
67.36005,132.1815
69.75186,122.5754
67.93911,117.1572
63.89592,117.0034
71.462,148.1379
69.70107,148.6245
65.89416,113.7654
68.64131,126.2599
69.07669,133.8041
67.57879,131.6685
67.61231,145.1953
66.77448,116.9586
68.77458,145.5199
67.21345,134.9724
64.59287,115.1326
69.36066,141.9455
67.65154,114.2668
69.02526,107.2311
66.66166,108.7235
70.80541,132.8961
66.21938,102.182
71.71699,136.8975
66.18847,114.58
65.21454,131.9907
69.8914,129.1302
71.43418,139.566
66.56784,120.5673
65.12636,122.1146
67.54151,117.6445
68.73243,148.0622
67.89703,126.1505
69.55012,138.8793
66.05514,110.1934
70.0874,131.5153
68.39041,131.11
68.9697,110.5576
70.38081,133.4191
67.2233,125.6088
69.30591,123.2186
66.95073,125.8741
65.21928,125.0902
70.31573,130.1736
68.55186,142.7701
67.68417,122.7447
65.97475,121.9744
67.42591,118.7455
68.77673,132.1985
67.94276,147.1207
71.52707,147.3411
70.33099,137.315
70.17991,141.2059
68.18982,135.6658
69.15358,129.065
66.97668,111.5093
64.16792,100.7711
67.4277,121.8319
69.33663,124.8379
66.60996,121.845
71.80311,132.7094
67.13933,116.9931
65.79974,132.286
66.75484,101.615
70.48329,138.2703
72.0813,143.083
66.54034,110.9114
67.21511,109.3795
66.24797,130.474
66.79129,121.9002
66.05134,125.7801
67.49155,121.369
67.13954,113.5739
67.87248,127.7199
66.9367,110.3082
68.3392,134.1385
65.09768,134.3973
68.59913,113.4002
70.24671,121.6743
66.86335,129.0675
66.77634,129.4462
69.29735,126.0557
67.15402,109.3047
71.20406,141.4122
66.57273,114.7724
68.21731,127.527
68.42482,140.054
69.01354,145.8844
67.60067,123.7417
66.55888,120.3692
68.16866,119.7595
69.17309,126.2065
66.71381,115.7718
68.98237,115.8649
67.69831,127.598
67.10415,140.3787
69.73257,126.3532
67.59755,137.941
70.12654,129.6234
66.8636,134.6229
66.13776,112.7742
69.97947,137.3347
66.93941,128.5959
66.53401,108.3324
71.59021,143.2877
70.74234,154.9873
68.80924,138.9852
65.97964,123.3232
68.64908,104.7127
68.80817,132.6792
71.75246,149.9238
72.11654,136.8595
69.91295,148.5606
67.12074,115.4099
70.93771,134.4353
67.31481,126.7142
67.85076,113.2082
67.07331,130.6017
66.98588,136.5209
64.90623,125.4661
70.20106,154.8632
68.63362,128.3377
66.43263,129.914
68.63899,122.564
69.9271,146.4336
68.01742,124.8878
64.23339,106.8916
67.69709,124.2238
68.03878,123.9609
67.5436,124.5961
69.4567,127.3538
66.38573,126.3671
70.82723,130.3162
70.19674,126.914
69.51754,137.8977
70.20798,128.3993
69.75152,104.6822
70.02586,143.8558
69.2586,132.689
66.86827,114.3971
66.37759,123.5915
68.78074,133.8886
65.48468,114.5325
70.99707,117.9595
64.67352,104.9377
68.40828,117.9883
67.9522,117.0683
68.01965,116.1544
68.18868,111.4951
68.01914,112.0903
67.73703,131.4725
70.16228,152.0325
68.84671,121.2891
67.19954,131.7003
69.11257,129.4851
66.35068,116.8814
66.28334,116.9799
66.74378,112.7127
67.14705,121.2435
71.466,136.1768
68.5461,121.3929
64.56145,98.8972
72.19938,144.1058
69.1712,102.8732
66.43305,126.9671
62.68591,118.6002
64.26348,106.0661
68.84027,125.351
70.93475,141
66.8189,128.3391
67.18685,119.0143
69.27012,134.4043
70.9315,124.931
67.51672,130.3517
68.20254,130.0191
67.16952,112.1317
69.39874,153.0269
66.2941,114.7051
66.64452,128.6803
69.56211,137.4123
65.95702,132.643
69.23373,138.6932
64.39987,122.562
67.44905,131.1587
70.14506,127.6122
66.38672,131.7982
65.71516,125.3647
66.78936,126.941
68.59133,132.2124
69.06438,130.4546
68.95567,139.0009
68.7432,121.5345
68.07031,117.5196
65.50558,130.4526
66.72552,111.4197
69.16565,114.3258
68.9762,136.3059
66.56644,121.7629
68.91363,119.3353
70.519,129.3913
67.42973,115.9108
70.38111,143.9183
70.02339,132.8187
63.32113,92.37513
70.68086,141.9627
67.11351,124.6458
65.18103,121.9562
67.98612,127.0032
68.11006,121.5984
66.41675,118.6227
63.44375,109.1048
69.73254,152.1776
68.58961,133.8262
69.27806,146.6325
72.24161,144.0286
69.95585,147.535
66.23251,127.9094
70.48553,147.5044
69.94767,125.403
67.42453,129.8299
68.11154,119.0578
67.54356,142.1348
69.29714,135.1842
67.98093,131.7363
67.18007,126.0652
68.02875,132.7304
66.25515,109.9755
66.50938,104.0396
67.20354,123.3458
68.75557,143.1601
69.72966,137.5734
67.89779,141.3709
66.95063,125.1891
67.32826,112.6738
70.43142,150.9456
68.57565,144.6492
65.21743,130.2571
69.08702,127.2521
64.2992,126.3063
65.0195,122.0863
72.61099,142.6713
66.81962,130.4451
70.29342,131.0869
71.45949,136.4103
68.6168,134.1446
66.72914,110.6124
67.48819,124.0449
67.86923,111.0826
67.26947,124.3345
71.39044,127.8761
65.73721,100.6617
68.52361,118.6287
69.96302,127.5174
68.78703,133.1355
70.42439,142.969
68.16448,137.2303
71.57853,117.4121
66.40623,132.3121
67.48578,118.3315
66.90827,136.7318
67.1325,117.0996
68.75891,138.2249
64.43099,145.4739
68.74512,130.1937
66.25934,130.2875
65.42646,111.7143
67.20268,119.3535
69.13129,124.6745
69.64372,130.9274
66.87883,99.56439
66.87767,123.1591
67.35146,123.6386
71.32032,128.3211
67.60064,120.6473
68.93253,109.7752
68.57961,125.8787
65.51369,130.2502
67.69318,151.5436
66.09287,147.1966
64.37656,106.7087
69.2435,144.9205
68.21726,115.0624
67.2967,129.1762
68.25939,123.1291
68.20073,118.2019
69.21965,129.9591
66.69195,108.4437
67.70048,133.3406
69.45781,134.1714
66.1868,126.2654
67.76916,131.7569
68.77001,104.3631
66.48126,125.3948
69.86852,151.5482
68.95693,130.3178
68.16839,122.3354
67.57183,119.3432
64.87799,127.1184
68.73085,134.9284
67.53657,100.154
68.58674,129.2295
66.45846,127.9224
69.82043,135.6144
68.68319,133.4584
67.65793,138.142
67.78211,112.3772
67.13334,121.373
68.46365,130.4536
67.56328,114.1342
66.86676,137.0564
67.89303,145.9459
70.66767,151.1334
66.90237,139.8915
67.8609,130.8429
65.70868,118.8838
69.87186,132.0456
66.89939,144.4917
69.3549,119.7404
67.06842,135.2419
66.94063,132.4786
68.12409,127.4662
65.24215,107.3398
67.25881,135.2798
68.26272,127.9975
68.37978,126.2987
69.20365,129.7053
